0,Healer's Kit,Gear,5
0,Rapier,Weapons,25
0,Ball Bearings (100),Gear,20
0,Maul,Weapons,10
0,Blowgun,Weapons,10
0,Chalk (10 piece),Gear,1
0,Sling,Weapons,1
0,Common Clothes,Gear,5
0,Mace,Weapons,5
0,Sling,Weapons,1
0,Candle,Gear,1
0,Quarterstaff,Weapons,2
0,Amulet (Holy Symbol),Gear,5
0,Shield,Armor,10
0,Arrows (20),Gear,10
0,Blowgun Needles (50),Gear,10
0,Bullseye Lantern,Gear,10
0,Alchemist's Fire (flask),Gear,50
0,Backpack,Gear,20
0,Blowgun Needles (50),Gear,10
0,Sickle,Weapons,1
0,Component Pouch,Gear,25
0,Emblem (Holy Symbol),Gear,5
0,Chain Shirt,Armor,50
0,Hide,Armor,10
0,Common Clothes,Gear,5
0,Hammer,Gear,1
0,Light Crossbow,Weapons,25
0,Greatclub,Weapons,2
0,Sickle,Weapons,1
0,Splint,Armor,200
0,Handaxe,Weapons,5
0,Crossbow Bolts (20),Gear,10
0,Wooden Staff (Druidic Focus),Gear,5
0,Costume Clothes,Gear,15
0,Morningstar,Weapons,15
0,Grappling Hook,Gear,2
0,Half Plate,Armor,750
0,Rope (50 ft),Gear,10
0,Plate,Armor,1500
0,Costume Clothes,Gear,15
0,Mace,Weapons,5
0,Hide,Armor,10
0,Vial,Gear,1
0,War Pick,Weapons,5
0,Shortbow,Weapons,25
0,Handaxe,Weapons,5
0,Costume Clothes,Gear,15
0,Blowgun,Weapons,10
0,Chest,Gear,5
0,Dart,Weapons,0.5
0,Blowgun,Weapons,10
0,Shield,Armor,10
0,Rod (Arcane Focus),Gear,10
0,Chain (10 ft),Gear,5
0,Halberd,Weapons,20
0,Rations (1 day),Gear,5
0,Acid (vial),Gear,25
0,Grappling Hook,Gear,2
0,null,null,null
0,Orb (Arcane Focus),Gear,20
0,Crossbow Bolts (20),Gear,10
0,Caltrops (20),Gear,10
0,Sledgehammer,Gear,2
0,Chain Mail,Armor,75
0,Rapier,Weapons,25
0,Healer's Kit,Gear,5
0,Flail,Weapons,10
0,null,null,null
0,Ring Mail,Armor,30
0,Breastplate,Armor,400
0,Blowgun,Weapons,10
0,Half Plate,Armor,750
0,Holy Water (Flask),Gear,25
0,Spellbook,Gear,50
0,Javelin,Weapons,5
0,Sprig of Mistletoe (Druidic Focus),Gear,1
0,Half Plate,Armor,750
0,Holy Water (Flask),Gear,25
0,Glass Bottle,Gear,2
0,Half Plate,Armor,750
0,Holy Water (Flask),Gear,25
0,Crossbow Bolts (20),Gear,10
0,Lamp,Gear,5
0,Spear,Weapons,10
0,Glass Bottle,Gear,2
0,Net,Weapons,1
0,Hammer,Gear,1
0,Chain Shirt,Armor,50
0,Component Pouch,Gear,25
0,Amulet (Holy Symbol),Gear,5
0,Flail,Weapons,10
0,Dagger,Weapons,2
0,Scimitar,Weapons,25
0,Glass Bottle,Gear,2
0,Candle,Gear,1
0,Fine Clothes,Gear,150
0,Hammer,Gear,1
0,Rapier,Weapons,25
0,null,null,null
0,Chest,Gear,5
0,Handaxe,Weapons,5
0,Greatsword,Weapons,50
0,Ring Mail,Armor,30
0,Morningstar,Weapons,15
0,Torch,Gear,1
0,Hooded Lantern,Gear,5
0,Scimitar,Weapons,25
0,Bullseye Lantern,Gear,10
0,Leather,Armor,10
0,Chain Mail,Armor,75
0,Plate,Armor,1500
0,Quarterstaff,Weapons,2
0,Chain Mail,Armor,75
0,Book,Gear,25
0,Hand Crossbow,Weapons,75
0,Torch,Gear,1
0,Studded Leather,Armor,45
0,Alchemist's Fire (flask),Gear,50
0,Component Pouch,Gear,25
0,Crowbar,Gear,2
0,Greatsword,Weapons,50
0,Climber's Kit,Gear,25
0,Antitoxin (vial),Gear,50
0,Ink Pen,Gear,0.2
0,Shortbow,Weapons,25
0,Scimitar,Weapons,25
0,Greatsword,Weapons,50
0,null,null,null
0,Bullseye Lantern,Gear,10
0,Whip,Weapons,2
0,null,null,null
0,Chain Mail,Armor,75
0,Whip,Weapons,2
0,Costume Clothes,Gear,15
0,Candle,Gear,1
0,Shield,Armor,10
0,Crowbar,Gear,2
0,Antitoxin (vial),Gear,50
0,Chain Mail,Armor,75
0,Chain Mail,Armor,75
0,Shield,Armor,10
0,Candle,Gear,1
0,Shortsword,Weapons,10
0,Plate,Armor,1500
0,Oil (Flask),Gear,1
0,Robes,Gear,10
0,Crowbar,Gear,2
0,Glaive,Weapons,200
0,Orb (Arcane Focus),Gear,20
0,Rations (1 day),Gear,5
0,Trident,Weapons,5
0,Chalk (10 piece),Gear,1
0,Studded Leather,Armor,45
0,Glaive,Weapons,200
0,Book,Gear,25
0,Vial,Gear,1
0,Handaxe,Weapons,5
0,Sprig of Mistletoe (Druidic Focus),Gear,1
0,null,null,null
0,Orb (Arcane Focus),Gear,20
0,Wooden Staff (Druidic Focus),Gear,5
0,Sling,Weapons,1
0,Plate,Armor,1500
0,Hand Crossbow,Weapons,75
0,Traveler's Clothes,Gear,20
0,Staff (Arcane Focus),Gear,5
0,Light Hammer,Weapons,2
0,Ball Bearings (100),Gear,20
0,Bucket,Gear,1.5
0,Shortsword,Weapons,10
0,Hand Crossbow,Weapons,75
0,Book,Gear,25
0,Torch,Gear,1
0,Emblem (Holy Symbol),Gear,5
0,Club,Weapons,1
0,Light Crossbow,Weapons,25
0,Traveler's Clothes,Gear,20
0,Lance,Weapons,10
0,Potion of Healing,Gear,50
0,Emblem (Holy Symbol),Gear,5
0,Costume Clothes,Gear,15
0,Shield,Armor,10
0,Oil (Flask),Gear,1
0,Breastplate,Armor,400
0,Sickle,Weapons,1
0,Light Crossbow,Weapons,25
0,Traveler's Clothes,Gear,20
0,Bedroll,Gear,1000
0,Shortbow,Weapons,25
0,Costume Clothes,Gear,15
0,Waterskin,Gear,2
0,null,null,null
0,Dart,Weapons,0.5
0,Ring Mail,Armor,30
0,Sling,Weapons,1
0,Glaive,Weapons,200
0,Candle,Gear,1
0,Reliquary (Holy Symbol),Gear,5
0,Whip,Weapons,2
0,Shield,Armor,10
0,War Pick,Weapons,5
0,null,null,null
0,Heavy Crossbow,Weapons,50
0,Chain Mail,Armor,75
0,Shield,Armor,10
0,Rations (1 day),Gear,5
0,Sledgehammer,Gear,2
0,Rations (1 day),Gear,5
0,Ring Mail,Armor,30
0,Ring Mail,Armor,30
0,Dagger,Weapons,2
0,Leather,Armor,10
0,Vial,Gear,1
0,Dagger,Weapons,2
0,Hand Crossbow,Weapons,75
0,Handaxe,Weapons,5
0,Shortsword,Weapons,10
0,Sling Bullets (20),Gear,0.5
0,Ring Mail,Armor,30
0,Waterskin,Gear,2
0,Bullseye Lantern,Gear,10
0,Breastplate,Armor,400
0,Crystal (Arcane Focus),Gear,10
0,Basic Poison (Vial),Gear,100
0,Healer's Kit,Gear,5
0,Chain (10 ft),Gear,5
0,Hourglass,Gear,25
0,Hooded Lantern,Gear,5
0,Scale Mail,Armor,50
0,Orb (Arcane Focus),Gear,20
0,Pike,Weapons,5
0,Book,Gear,25
0,Flail,Weapons,10
0,Crowbar,Gear,2
0,Hooded Lantern,Gear,5
0,Leather,Armor,10
0,Waterskin,Gear,2
0,Rod (Arcane Focus),Gear,10
0,Traveler's Clothes,Gear,20
0,Shortsword,Weapons,10
0,Lamp,Gear,5
0,Light Crossbow,Weapons,25
0,Bedroll,Gear,1000
0,Hooded Lantern,Gear,5
0,Lamp,Gear,5
0,Book,Gear,25
0,null,null,null
0,Ring Mail,Armor,30
0,Book,Gear,25
0,Plate,Armor,1500
0,Chain Mail,Armor,75
0,Amulet (Holy Symbol),Gear,5
0,Orb (Arcane Focus),Gear,20
0,Hourglass,Gear,25
0,Studded Leather,Armor,45
0,Pike,Weapons,5
0,Ring Mail,Armor,30
0,Waterskin,Gear,2
0,Chalk (10 piece),Gear,1
0,Quarterstaff,Weapons,2
0,Spellbook,Gear,50
0,Waterskin,Gear,2
0,Staff (Arcane Focus),Gear,5
0,Candle,Gear,1
0,Grappling Hook,Gear,2
0,Blowgun,Weapons,10
0,null,null,null
0,Orb (Arcane Focus),Gear,20
0,Traveler's Clothes,Gear,20
0,Scale Mail,Armor,50
0,Splint,Armor,200
0,Candle,Gear,1
0,Blowgun Needles (50),Gear,10
0,Studded Leather,Armor,45
0,null,null,null
0,Glaive,Weapons,200
0,Bucket,Gear,1.5
0,Breastplate,Armor,400
0,Longbow,Weapons,50
0,Dart,Weapons,0.5
0,Whip,Weapons,2
0,Bucket,Gear,1.5
0,Hide,Armor,10
0,null,null,null
0,Basic Poison (Vial),Gear,100
0,null,null,null
0,Staff (Arcane Focus),Gear,5
0,Trident,Weapons,5
0,Hide,Armor,10
0,Crossbow Bolts (20),Gear,10
0,Hunting Trap,Gear,5
0,Book,Gear,25
0,Common Clothes,Gear,5
0,Hide,Armor,10
0,Vial,Gear,1
0,Wooden Staff (Druidic Focus),Gear,5
0,Handaxe,Weapons,5
0,Hand Crossbow,Weapons,75
0,Club,Weapons,1
0,Longbow,Weapons,50
0,Maul,Weapons,10
0,null,null,null
0,Bedroll,Gear,1000
0,Scale Mail,Armor,50
0,Lance,Weapons,10
0,Heavy Crossbow,Weapons,50
0,Climber's Kit,Gear,25
0,Javelin,Weapons,5
0,Crowbar,Gear,2
0,Longbow,Weapons,50
0,Trident,Weapons,5
0,Longsword,Weapons,15
0,Healer's Kit,Gear,5
0,Bedroll,Gear,1000
0,Healer's Kit,Gear,5
0,Common Clothes,Gear,5
0,Sprig of Mistletoe (Druidic Focus),Gear,1
0,Sickle,Weapons,1
0,Javelin,Weapons,5
0,Light Hammer,Weapons,2
0,null,null,null
0,Pike,Weapons,5
0,Battleaxe,Weapons,10
0,Hunting Trap,Gear,5
0,Reliquary (Holy Symbol),Gear,5
0,Reliquary (Holy Symbol),Gear,5
0,Hand Crossbow,Weapons,75
0,Hammer,Gear,1
0,null,null,null
0,Halberd,Weapons,20
0,Chain (10 ft),Gear,5
0,Dagger,Weapons,2
0,Sling,Weapons,1
0,Leather,Armor,10
0,null,null,null
0,Acid (vial),Gear,25
0,Longsword,Weapons,15
0,Sickle,Weapons,1
0,Hourglass,Gear,25
0,Staff (Arcane Focus),Gear,5
0,Javelin,Weapons,5
0,Spear,Weapons,10
0,Hide,Armor,10
0,Acid (vial),Gear,25
0,Staff (Arcane Focus),Gear,5
0,Studded Leather,Armor,45
0,Rations (1 day),Gear,5
0,Net,Weapons,1
0,Breastplate,Armor,400
0,Shortbow,Weapons,25
0,Net,Weapons,1
0,Dagger,Weapons,2
0,Sling,Weapons,1
0,null,null,null
0,Totem (Druidic Focus),Gear,1
0,Costume Clothes,Gear,15
0,Warhammer,Weapons,15
0,Hunting Trap,Gear,5
0,Ring Mail,Armor,30
0,Sling Bullets (20),Gear,0.5
0,Grappling Hook,Gear,2
0,Shield,Armor,10
0,Chain (10 ft),Gear,5
0,War Pick,Weapons,5
0,Shield,Armor,10
0,Spellbook,Gear,50
0,Yew Wand (Druidic Focus),Gear,10
0,Rod (Arcane Focus),Gear,10
0,Wooden Staff (Druidic Focus),Gear,5
0,Waterskin,Gear,2
0,Torch,Gear,1
0,Totem (Druidic Focus),Gear,1
0,Lance,Weapons,10
0,Hide,Armor,10
0,Half Plate,Armor,750
0,Torch,Gear,1
0,Bucket,Gear,1.5
0,Battleaxe,Weapons,10
0,Shortsword,Weapons,10
0,Javelin,Weapons,5
0,Torch,Gear,1
0,Rod (Arcane Focus),Gear,10
0,Chest,Gear,5
0,Bucket,Gear,1.5
0,Plate,Armor,1500
0,Bedroll,Gear,1000
0,Crystal (Arcane Focus),Gear,10
0,Greatclub,Weapons,2
0,Glaive,Weapons,200
0,Morningstar,Weapons,15
0,Lamp,Gear,5
0,Hooded Lantern,Gear,5
0,Shortbow,Weapons,25
0,Shortsword,Weapons,10
0,Glaive,Weapons,200
0,Splint,Armor,200
0,Pike,Weapons,5
0,Holy Water (Flask),Gear,25
0,Chain Mail,Armor,75
0,Healer's Kit,Gear,5
0,Chest,Gear,5
0,Orb (Arcane Focus),Gear,20
0,Longsword,Weapons,15
0,Pike,Weapons,5
0,Breastplate,Armor,400
0,Leather,Armor,10
0,Sling,Weapons,1
0,null,null,null
0,Light Hammer,Weapons,2
0,Fine Clothes,Gear,150
0,Hooded Lantern,Gear,5
0,Antitoxin (vial),Gear,50
0,Breastplate,Armor,400
0,Studded Leather,Armor,45
0,Trident,Weapons,5
0,Breastplate,Armor,400
0,Basic Poison (Vial),Gear,100
0,Maul,Weapons,10
0,null,null,null
0,Chain Mail,Armor,75
0,Sling,Weapons,1
0,Javelin,Weapons,5
0,Quarterstaff,Weapons,2
0,null,null,null
0,Dart,Weapons,0.5
0,Pike,Weapons,5
0,War Pick,Weapons,5
0,Yew Wand (Druidic Focus),Gear,10
0,Maul,Weapons,10
0,Acid (vial),Gear,25
0,Scimitar,Weapons,25
0,Plate,Armor,1500
0,Scale Mail,Armor,50
0,Scale Mail,Armor,50
0,Backpack,Gear,20
0,Breastplate,Armor,400
0,Blowgun Needles (50),Gear,10
0,Amulet (Holy Symbol),Gear,5
0,Sling Bullets (20),Gear,0.5
0,Rations (1 day),Gear,5
0,War Pick,Weapons,5
0,Padded,Armor,5
0,Waterskin,Gear,2
0,Trident,Weapons,5
0,Chain Shirt,Armor,50
0,Javelin,Weapons,5
0,Greataxe,Weapons,50
0,Antitoxin (vial),Gear,50
0,Halberd,Weapons,20
0,Torch,Gear,1
0,null,null,null
0,Bucket,Gear,1.5
0,Spear,Weapons,10
0,Robes,Gear,10
0,Scimitar,Weapons,25
0,Halberd,Weapons,20
0,Chalk (10 piece),Gear,1
0,Leather,Armor,10
0,Shield,Armor,10
0,Totem (Druidic Focus),Gear,1
0,Scimitar,Weapons,25
0,Quarterstaff,Weapons,2
0,Ring Mail,Armor,30
0,Longbow,Weapons,50
0,Torch,Gear,1
0,Ink (1 ounce bottle),Gear,1
0,Bedroll,Gear,1000
0,Amulet (Holy Symbol),Gear,5
0,Crowbar,Gear,2
0,null,null,null
0,Splint,Armor,200
0,Chalk (10 piece),Gear,1
0,Sickle,Weapons,1
0,Shortbow,Weapons,25
0,Basic Poison (Vial),Gear,100
0,Costume Clothes,Gear,15
0,Alchemist's Fire (flask),Gear,50
0,Costume Clothes,Gear,15
0,Rapier,Weapons,25
0,Hide,Armor,10
0,Hourglass,Gear,25
0,Breastplate,Armor,400
0,Shield,Armor,10
0,Half Plate,Armor,750
0,Studded Leather,Armor,45
0,Trident,Weapons,5
0,Candle,Gear,1
0,Lance,Weapons,10
0,Club,Weapons,1
0,Rope (50 ft),Gear,10
0,Plate,Armor,1500
0,Spellbook,Gear,50
0,Acid (vial),Gear,25
0,Mace,Weapons,5
0,Bedroll,Gear,1000
0,Backpack,Gear,20
0,Light Hammer,Weapons,2
0,Dart,Weapons,0.5
0,Javelin,Weapons,5
0,Arrows (20),Gear,10
0,Greatsword,Weapons,50
0,Flail,Weapons,10
0,Bullseye Lantern,Gear,10
0,Splint,Armor,200
0,Heavy Crossbow,Weapons,50
0,Battleaxe,Weapons,10
0,Chain Shirt,Armor,50
0,Grappling Hook,Gear,2
0,Reliquary (Holy Symbol),Gear,5
0,Chain Mail,Armor,75
0,Ink (1 ounce bottle),Gear,1
0,Rod (Arcane Focus),Gear,10
0,Club,Weapons,1
0,Scimitar,Weapons,25
0,Component Pouch,Gear,25
0,null,null,null
0,Grappling Hook,Gear,2
0,Morningstar,Weapons,15
0,Padded,Armor,5
0,Chest,Gear,5
0,Handaxe,Weapons,5
0,Light Hammer,Weapons,2
0,Greataxe,Weapons,50
0,Rations (1 day),Gear,5
0,Plate,Armor,1500
0,Light Crossbow,Weapons,25
0,Bedroll,Gear,1000
0,Trident,Weapons,5
0,Rope (50 ft),Gear,10
0,Hide,Armor,10
0,Rations (1 day),Gear,5
0,Battleaxe,Weapons,10
0,Sling Bullets (20),Gear,0.5
0,Ball Bearings (100),Gear,20
0,Hand Crossbow,Weapons,75
0,null,null,null
0,Lance,Weapons,10
0,null,null,null
0,Acid (vial),Gear,25
0,Bullseye Lantern,Gear,10
0,Handaxe,Weapons,5
0,Longbow,Weapons,50
0,Backpack,Gear,20
0,Warhammer,Weapons,15
0,Ink Pen,Gear,0.2
0,Rapier,Weapons,25
0,Shield,Armor,10
0,Ball Bearings (100),Gear,20
0,Robes,Gear,10
0,Whip,Weapons,2
0,Hand Crossbow,Weapons,75
0,Sling,Weapons,1
0,Mace,Weapons,5
0,Torch,Gear,1
0,null,null,null
0,Rod (Arcane Focus),Gear,10
0,Sledgehammer,Gear,2
0,Heavy Crossbow,Weapons,50
0,Shortbow,Weapons,25
0,Handaxe,Weapons,5
0,Mace,Weapons,5
0,Candle,Gear,1
0,Dart,Weapons,0.5
0,Battleaxe,Weapons,10
0,Splint,Armor,200
0,Half Plate,Armor,750
0,null,null,null
0,Sledgehammer,Gear,2
0,Arrows (20),Gear,10
0,Acid (vial),Gear,25
0,null,null,null
0,Rations (1 day),Gear,5
0,Chain (10 ft),Gear,5
0,null,null,null
0,Net,Weapons,1
0,Blowgun,Weapons,10
0,Breastplate,Armor,400
0,Shortbow,Weapons,25
0,Hide,Armor,10
0,Vial,Gear,1
0,Chain Shirt,Armor,50
0,Wand (Arcane Focus),Gear,10
0,Backpack,Gear,20
0,Antitoxin (vial),Gear,50
0,Studded Leather,Armor,45
0,null,null,null
0,Half Plate,Armor,750
0,Longbow,Weapons,50
0,Healer's Kit,Gear,5
